PortNumber,AccNumber,LocNumber,CountryCode,PostalCode,OccupancyCode,ConstructionCode,LocCurrency,LocPerilsCovered,LocPeril,BuildingTIV,OtherTIV,ContentsTIV,BITIV,LocLimit6All,LocDed6All,LocDedType6All,LocLimitType6All
Simple,1,199,UK,DA11 0LN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,200,UK,DN14 6DQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,201,UK,DY10 4QU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,202,UK,NP7 6LL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,203,UK,SN16 0BP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,204,UK,BR2 7AF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,205,UK,PE8 6YJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,206,UK,CO9 1NG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,207,UK,DE12 6LX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,208,UK,EX39 6HG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,209,UK,AL6 9UH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,210,UK,EN2 7PG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,211,UK,EX22 6HZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,212,UK,N1 6SG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,213,UK,DG8 8PT,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,214,UK,WA7 3PZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,215,UK,SS6 9EP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,216,UK,SW19 5JR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,217,UK,BN17 6JZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,218,UK,DY5 3XB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,219,UK,LE2 9SZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,220,UK,WF8 2HF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,221,UK,WD25 7SN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,222,UK,DA11 8LE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,223,UK,S75 4AF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,224,UK,W13 0JB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,225,UK,NP4 8PX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,226,UK,BS8 3HB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,227,UK,BB4 6PQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,228,UK,DG1 4BE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,229,UK,SG1 3TP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,230,UK,DN21 3FA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,231,UK,OX12 8NB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,232,UK,NE30 3JD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,233,UK,NR16 2RQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,234,UK,LE10 3HS,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,235,UK,OX3 9LU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,236,UK,LN6 0RR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,237,UK,BS9 2EU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,238,UK,ME8 1EN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,239,UK,DL15 9LE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,240,UK,EN1 2HX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,241,UK,S43 2JG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,242,UK,NG23 5RW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,243,UK,CB10 2HZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,244,UK,CM13 2LL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,245,UK,LL18 3DA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,246,UK,IP33 1JZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,247,UK,BS23 1JE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,248,UK,BS31 2GP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,249,UK,IP13 0EL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,250,UK,BN13 1JP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,251,UK,RM12 4JF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,252,UK,BS40 7AJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,253,UK,BT47 6WR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,254,UK,NW1 3EN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,255,UK,TQ12 9JU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,256,UK,B13 8QH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,257,UK,G66 4BS,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,258,UK,EH16 4AX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,259,UK,B66 4BE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,260,UK,NR25 7PW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,261,UK,DH6 5PF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,262,UK,RG30 4LS,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,263,UK,ML3 0DF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,264,UK,KA2 0LT,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,265,UK,HD1 1ED,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,266,UK,WS13 6QH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,267,UK,WA9 5GG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,268,UK,PE15 8HA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,269,UK,TS10 1LD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,270,UK,SP5 2DG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,271,UK,SN8 3JR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,272,UK,LS5 3QE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,273,UK,L17 0EE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,274,UK,L17 7EU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,275,UK,PE27 6HZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,276,UK,EX20 3NQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,277,UK,B78 3XQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,278,UK,M22 8ES,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,279,UK,NG2 7UB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,280,UK,CV3 5LG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,281,UK,LA2 9AG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,282,UK,NE8 4AR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,283,UK,HA8 8SU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,284,UK,SL9 9AX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,285,UK,ST15 8XQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,286,UK,SW19 8AW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,287,UK,DL15 9NS,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,288,UK,G77 5AB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,289,UK,EC1R 0QJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,290,UK,NG5 1QJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,291,UK,LS26 0SW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,292,UK,LL53 7YA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,293,UK,EH14 1EB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,294,UK,L3 3DW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,295,UK,CA11 8ED,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,296,UK,CB21 5NZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,297,UK,LL14 6AN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,298,UK,LE2 7NG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,299,UK,SK9 1NY,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,300,UK,NG18 3AE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,301,UK,S70 5EY,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,302,UK,KT10 8PT,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,303,UK,L22 5PZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,304,UK,SG8 7FF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,305,UK,BA11 2NB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,306,UK,CH46 8SP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,307,UK,ME2 1EL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,308,UK,TS6 8EA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,309,UK,CA3 8NH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,310,UK,FY3 9PX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,311,UK,EX21 5PJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,312,UK,NR30 5PG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,313,UK,L23 0RU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,314,UK,NE15 8DP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,315,UK,PE11 1XW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,316,UK,LS17 9BZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,317,UK,LL13 9XH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,318,UK,SK4 2HP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,319,UK,EC2M 4TE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,320,UK,DE23 8HE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,321,UK,WA6 8DE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,322,UK,HP22 9AX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,323,UK,TS17 0HP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,324,UK,HA1 3PA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,325,UK,CR0 9LE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,326,UK,LE12 9RS,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,327,UK,KA8 9BD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,328,UK,SN12 7FJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,329,UK,M33 5PQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,330,UK,EX5 4AF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,331,UK,LL68 0PY,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,332,UK,M30 8BR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,333,UK,CV22 6TB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,334,UK,M20 2QW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,335,UK,NE44 6EN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,336,UK,WD23 4PY,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,337,UK,GL3 3JH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,338,UK,BL2 2ER,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,339,UK,ST20 0NW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,340,UK,PE6 8AB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,341,UK,CF5 6LE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,342,UK,TN38 8WD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,343,UK,TS18 2HA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,344,UK,NE23 6UX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,345,UK,BT35 7ER,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,346,UK,NP7 9TW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,347,UK,N18 3AX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,348,UK,RG17 0AS,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,349,UK,SW95 9AH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,350,UK,SE8 3QG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,351,UK,SL5 8FU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,352,UK,BS23 1JE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,353,UK,M20 4UJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,354,UK,GL7 6EF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,355,UK,IG10 2RU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,356,UK,ST3 3JD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,357,UK,NG24 1WN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,358,UK,G34 9NW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,359,UK,PL24 2JJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,360,UK,DL3 9QQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,361,UK,LE5 4PR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,362,UK,LN1 1NW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,363,UK,N16 6RJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,364,UK,LL60 6DR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,365,UK,WA3 3TA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,366,UK,BL5 3UD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,367,UK,S10 1QA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,368,UK,GU32 9AR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,369,UK,HX2 8WJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,370,UK,CM1 2PB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,371,UK,AB21 0PJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,372,UK,G77 6EL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,373,UK,WR6 6UY,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,374,UK,ST13 8QB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,375,UK,NW10 4NB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,376,UK,GL7 2DH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,377,UK,E5 8DP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,378,UK,W1U 2QS,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,379,UK,MK41 6EL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,380,UK,SL5 0QU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,381,UK,KY11 2TP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,382,UK,UB1 3EW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,383,UK,MK44 3BE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,384,UK,WS7 2DQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,385,UK,CF63 1EA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,386,UK,HX7 7NQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,387,UK,TS11 7HN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,388,UK,PE19 5HQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,389,UK,SE6 2AJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,390,UK,BS16 9AQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,391,UK,LN1 3TN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,392,UK,RH6 8BA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,393,UK,BT29 4BE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,394,UK,W11 4PY,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,395,UK,M19 2WH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,396,UK,SO42 7RZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,397,UK,SN12 7LE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,398,UK,RM3 7RU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
